,PROCESSED_DT_MONTH_YEAR,Total_Charges PAID,Total_Charges UNPAID,Total_Records PAID,Total_Records UNPAID,Total_Revenue_Estimate_Lower PAID,Total_Revenue_Estimate_Lower UNPAID,Total_Revenue_Estimate_Upper PAID,Total_Revenue_Estimate_Upper UNPAID,Total_Savings PAID,Total_Savings UNPAID,PAID_RATE,UNPAID_RATE,All Claims Total,Remaining to be Paid Rate,Remaining to be Paid (Lower Estimate),Remaining to be Paid (Upper Estimate),PCODE, pcode
4,2024-05,682296.23,12451.99,180.0,14.0,2339.2884,180.0204,2526.840145063173,194.45348151614414,19494.07,1500.17,0.9278350515463918,0.07216494845360824,194.0,0.0,0.0,0.0,ITE-P,ITE-P
5,2024-06,528990.6,13845.0,153.0,8.0,3184.794,271.9596,3440.1339026672913,293.76387927000474,26539.95,2266.33,0.9503105590062112,0.049689440993788817,161.0,0.0,0.0,0.0,ITE-P,ITE-P
6,2024-07,358145.72000000003,116141.2,158.0,8.0,4859.1384,293.772,5248.718362189987,317.32508189050077,40492.82,2448.1,0.9518072289156626,0.04819277108433735,166.0,0.0,0.0,0.0,ITE-P,ITE-P
7,2024-08,49549.3,231308.65,2.0,151.0,46.694399999999995,1943.7516,50.438109499298086,2099.591300889097,389.12,16197.93,0.013071895424836602,0.9869281045751634,153.0,0.0,0.0,0.0,ITE-P,ITE-P
8,2024-09,446960.14,55906.8,224.0,1.0,2531.0232,62.3832,2733.947225081891,67.3847543284979,21091.86,519.86,0.9955555555555555,0.0044444444444444444,225.0,0.0,0.0,0.0,ITE-P,ITE-P
9,2024-10,477490.60000000003,,288.0,,4345.6428,,4694.05340664483,,36213.69,,,,,,,,ITE-P,ITE-P
10,2024-11,568585.88,3201.0,351.0,3.0,3537.4824,117.59039999999999,3821.098989237249,127.01817501169866,29479.02,979.9200000000001,0.9915254237288136,0.00847457627118644,354.0,-0.14672540994525385,-17.253499645626377,-18.636793799089485,ITE-P,ITE-P
11,2024-12,578142.48,2395.43,315.0,9.0,1734.828,47.4036,1873.9173139915772,51.20416939635003,14456.9,395.03000000000003,0.9722222222222222,0.027777777777777776,324.0,-0.12742220843866248,-6.04027139994298,-6.524548345750296,ITE-P,ITE-P
0,2024-01,8806.0,1102.01,23,5,314.89593,33.80727,848.3261939344262,91.07641590163934,5524.49,593.11,0.8214285714285714,0.17857142857142858,28,0.0,0.0,0.0,ITMT-P,ITMT-P
1,2024-02,200.0,916.0,1,4,5.477130000000001,28.387710000000002,14.755328360655737,76.47618049180328,96.09,498.03000000000003,0.2,0.8,5,0.0,0.0,0.0,ITMT-P,ITMT-P
2,2024-03,1674.8,840.0,8,2,44.05986,30.174090000000003,118.6967813114754,81.2886686885246,772.98,529.37,0.8,0.2,10,0.0,0.0,0.0,ITMT-P,ITMT-P
3,2024-04,36697.64,11681.69,11,3,1679.47479,560.7329400000001,4524.486729344262,1510.6084121311474,29464.469999999998,9837.42,0.7857142857142857,0.21428571428571427,14,0.0,0.0,0.0,ITMT-P,ITMT-P
4,2024-05,8435.3,8042.02,11,8,290.98215,298.97298,783.9027319672131,805.4299406557376,5104.95,5245.14,0.5789473684210527,0.42105263157894735,19,0.0,0.0,0.0,ITMT-P,ITMT-P
5,2024-06,6850.35,4865.9400000000005,6,7,308.61624000000006,244.47870000000003,831.408777704918,658.6229459016392,5414.320000000001,4289.1,0.46153846153846156,0.5384615384615384,13,0.0,0.0,0.0,ITMT-P,ITMT-P
6,2024-07,18240.18,43184.66,24,25,647.4396300000001,2216.3253,1744.1952873770492,5970.756136065574,11358.59,38882.9,0.4897959183673469,0.5102040816326531,49,0.0,0.0,0.0,ITMT-P,ITMT-P
7,2024-08,28553.24,2240.17,12,7,1254.55575,84.70086,3379.7594795081964,228.18319114754098,22009.75,1485.98,0.631578947368421,0.3684210526315789,19,0.0,0.0,0.0,ITMT-P,ITMT-P
8,2024-09,3727.27,1432.92,9,3,148.64289,67.82544,400.44232114754095,182.72099409836065,2607.77,1189.92,0.75,0.25,12,0.0,0.0,0.0,ITMT-P,ITMT-P
9,2024-10,10220.11,7078.85,13,8,419.18256,235.67505,1129.273235409836,634.9060090163935,7354.08,4134.65,0.6190476190476191,0.38095238095238093,21,-0.005825002065603546,-1.372807653061219,-3.698328813984596,ITMT-P,ITMT-P
10,2024-11,5019.0,4442.62,2,4,52.79910000000001,108.59754000000001,142.24019836065574,292.56058590163934,926.3,1905.2200000000003,0.3333333333333333,0.6666666666666666,6,0.2798892836486822,30.395287676609115,81.88457281184859,ITMT-P,ITMT-P
11,2024-12,4604.5599999999995,1174.32,5,5,230.96172,36.10323,622.2083495081968,97.26170704918033,4051.96,633.3900000000001,0.5,0.5,10,0.11322261698201552,4.087702182103612,11.012225004246345,ITMT-P,ITMT-P
0,2024-01,23590.4,,35.0,,972.643,,998.8597924528302,,6947.45,,,,,0.0,,,KBA-P,KBA-P
1,2024-02,1249.32,,3.0,,108.85000000000001,,111.78396226415096,,777.5,,,,,0.0,,,KBA-P,KBA-P
2,2024-03,4179.0,,2.0,,389.16080000000005,,399.6503094339623,,2779.7200000000003,,,,,0.0,,,KBA-P,KBA-P
3,2024-04,195.0,3793.75,1.0,1.0,12.285000000000002,332.13460000000003,12.616132075471699,341.0870150943396,87.75,2372.39,0.5,0.5,2.0,0.0,0.0,0.0,KBA-P,KBA-P
4,2024-05,1909.0,4385.12,1.0,5.0,11.271400000000002,416.43840000000006,11.575211320754718,427.6631547169812,80.51,2974.56,0.16666666666666666,0.8333333333333334,6.0,0.0,0.0,0.0,KBA-P,KBA-P
5,2024-08,3944.25,,3.0,,323.5554,,332.27656981132077,,2311.1099999999997,,,,,0.0,,,KBA-P,KBA-P
6,2024-09,4752.32,,3.0,,293.0536,,300.9526188679245,,2093.24,,,,,0.0,,,KBA-P,KBA-P
7,2024-10,4649.0,690.0,4.0,1.0,581.8428,75.2234,597.5258943396227,77.25098490566037,4156.0199999999995,537.31,0.8,0.2,5.0,-0.46666666666666673,-35.10425333333334,-36.05045962264151,KBA-P,KBA-P
8,2024-11,,2030.78,,1.0,,170.632,,175.23124528301886,,1218.8,,,,,,,KBA-P,KBA-P
9,2024-12,948.0,,1.0,,37.0916,,38.09137358490566,,264.94,,,,,,,,KBA-P,KBA-P
0,2024-01,1716383.9600000002,1210560.21,2733,1133,8532.2502,5802.992,8531.835227469479,5802.709767034677,148386.96,100921.6,0.706932229694775,0.293067770305225,3866,0.0,0.0,0.0,KSP-P,KSP-P
1,2024-02,1754129.29,160347.8,2981,211,6461.197950000001,893.003175,6460.883704683623,892.9597431058799,112368.65999999999,15530.49,0.9338972431077694,0.06610275689223058,3192,0.0,0.0,0.0,KSP-P,KSP-P
2,2024-03,1788009.26,62435.23,2975,47,9508.445525000001,764.710325,9507.983074461357,764.6731327270073,165364.27000000002,13299.31,0.9844473858371939,0.015552614162806089,3022,0.0,0.0,0.0,KSP-P,KSP-P
3,2024-04,1896860.08,502669.86,3065,487,9600.952675,3283.2655250000003,9600.485725305187,3283.1058408637705,166973.09,57100.27,0.8628941441441441,0.13710585585585586,3552,0.0,0.0,0.0,KSP-P,KSP-P
4,2024-05,1778080.98,1516800.28,3017,1560,8356.700975,6611.475925000001,8356.29454044064,6611.154370799085,145333.93,114982.19,0.6591653921782827,0.34083460782171726,4577,0.0,0.0,0.0,KSP-P,KSP-P
5,2024-06,1637410.4,1204472.1400000001,2868,1257,9075.598750000001,7165.763275,9075.157351296142,7165.414762608822,157836.5,124621.96999999999,0.6952727272727273,0.30472727272727274,4125,0.0,0.0,0.0,KSP-P,KSP-P
6,2024-07,2006730.42,1422816.27,3103,900,7895.93565,3769.748875,7895.551625115509,3769.565530373036,137320.62,65560.85,0.7751686235323507,0.22483137646764925,4003,0.0,0.0,0.0,KSP-P,KSP-P
7,2024-08,2048974.1400000001,67086.88,3314,39,7890.8791,372.97145,7890.495321044695,372.953310247556,137232.68,6486.46,0.9883686251118401,0.011631374888159856,3353,0.0,0.0,0.0,KSP-P,KSP-P
8,2024-09,1614541.61,83657.26000000001,2780,173,7637.725,495.9455500000001,7637.353533388453,495.9214293079129,132830.0,8625.140000000001,0.9414155096512021,0.058584490348797834,2953,0.0,0.0,0.0,KSP-P,KSP-P
9,2024-10,1818149.31,224270.33,3208,271,8351.95205,1754.0375000000001,8351.545846408248,1753.9521910412916,145251.34,30505.0,0.9221040528887612,0.07789594711123886,3479,-0.083486066163174,-146.43769077768832,-146.43056866831728,KSP-P,KSP-P
10,2024-11,2047961.26,56576.14,3135,70,9787.478650000001,159.50557500000002,9787.002628471375,159.49781732406012,170217.02,2774.01,0.9781591263650546,0.0218408736349454,3205,-0.13954113963946746,-22.25758971434855,-22.256507199406947,KSP-P,KSP-P
11,2024-12,5763.0,1510193.1400000001,2,2520,12.7926,6948.065975,12.791977822090363,6947.728050483925,222.48,120835.93,0.0007930214115781126,0.9992069785884219,2522,0.8378249653140091,5821.263134503822,5820.980012907862,KSP-P,KSP-P
0,2024-01,64726.55,35021.659999999996,104,41,2711.45067,1472.6029800000001,5446.084134001874,2957.796656157451,47569.31,25835.14,0.7172413793103448,0.2827586206896552,145,0.0,0.0,0.0,L711-P,L711-P
1,2024-02,114616.28,28866.52,79,44,5067.23103,1098.2589,10177.78668118088,2205.907869353327,88898.79,19267.7,0.6422764227642277,0.35772357723577236,123,0.0,0.0,0.0,L711-P,L711-P
2,2024-03,130892.49,42128.57,131,48,5864.5498800000005,1624.82661,11779.241425229615,3263.5454220618553,102886.84,28505.73,0.7318435754189944,0.2681564245810056,179,0.0,0.0,0.0,L711-P,L711-P
3,2024-04,91360.54,88720.17,84,47,4232.9214600000005,4399.86762,8502.03422796626,8837.353930909092,74261.78,77190.66,0.6412213740458015,0.35877862595419846,131,0.0,0.0,0.0,L711-P,L711-P
4,2024-05,90211.26,45194.29,148,55,3965.6005800000003,1833.58455,7965.106885210871,3682.8461740393627,69571.94,32168.15,0.729064039408867,0.270935960591133,203,0.0,0.0,0.0,L711-P,L711-P
5,2024-06,147380.41,69529.11,92,52,4994.52183,3121.94244,10031.746620449858,6270.577362099344,87623.19,54770.92,0.6388888888888888,0.3611111111111111,144,0.0,0.0,0.0,L711-P,L711-P
6,2024-07,93585.58,44904.45,92,53,3911.9048700000003,2015.50746,7857.256369053421,4048.2474275913773,68629.91,35359.78,0.6344827586206897,0.36551724137931035,145,0.0,0.0,0.0,L711-P,L711-P
7,2024-08,77093.95,57789.96,110,50,3433.6782900000003,2669.79792,6896.714391059044,5362.422504667291,60239.97,46838.56,0.6875,0.3125,160,0.0,0.0,0.0,L711-P,L711-P
8,2024-09,70470.68000000001,64611.56,99,55,3190.53567,2821.69722,6408.350291452671,5667.519837563261,55974.31,49503.46,0.6428571428571429,0.35714285714285715,154,0.0,0.0,0.0,L711-P,L711-P
9,2024-10,49186.33,32312.21,71,50,1863.2536200000002,1281.4056,3742.4379833926896,2573.7671662605435,32688.66,22480.8,0.5867768595041323,0.4132231404958678,121,0.08715376064197411,111.67931694768522,224.3134875564434,L711-P,L711-P
10,2024-11,3444.44,91618.35,5,132,149.79942,4084.9414800000004,300.87961900656046,8204.809045098405,2628.06,71665.64,0.0364963503649635,0.9635036496350365,137,0.6374342697811429,2603.8816894025017,5230.026462356019,L711-P,L711-P
11,2024-12,35518.73,29140.1,58,33,1553.2853400000001,1416.42036,3119.8512070852858,2844.9510570196812,27250.62,24849.48,0.6373626373626373,0.3626373626373626,91,0.036567982783469066,51.79563533863506,104.03412127290783,L711-P,L711-P
0,2024-01,109826.81,2748810.47,18,675,8244.18,241733.412,8244.180000000002,241733.41200000004,54961.2,1611556.08,0.025974025974025976,0.974025974025974,693,0.0,0.0,0.0,LST-P,LST-P
1,2024-02,88175.98,2066420.9500000002,16,495,4698.5355,171344.604,4698.535500000001,171344.60400000002,31323.57,1142297.36,0.03131115459882583,0.9686888454011742,511,0.0,0.0,0.0,LST-P,LST-P
2,2024-03,145691.42,1965203.1600000001,16,424,10492.2855,188822.7915,10492.285500000002,188822.79150000002,69948.57,1258818.61,0.03636363636363636,0.9636363636363636,440,0.0,0.0,0.0,LST-P,LST-P
3,2024-04,60616.07,2709140.67,14,563,3361.3035,216617.391,3361.3035000000004,216617.39100000003,22408.690000000002,1444115.94,0.024263431542461005,0.975736568457539,577,0.0,0.0,0.0,LST-P,LST-P
4,2024-05,74153.63,2375043.9699999997,15,581,3685.9424999999997,205286.59649999999,3685.9425000000006,205286.5965,24572.95,1368577.31,0.025167785234899327,0.9748322147651006,596,0.0,0.0,0.0,LST-P,LST-P
5,2024-06,8452.83,3507063.07,8,498,722.1585,314214.582,722.1585000000001,314214.58200000005,4814.389999999999,2094763.8800000001,0.015810276679841896,0.9841897233201581,506,0.0,0.0,0.0,LST-P,LST-P
6,2024-07,160719.05000000002,2355218.42,12,534,13785.7065,203003.976,13785.706500000002,203003.97600000002,91904.70999999999,1353359.8399999999,0.02197802197802198,0.978021978021978,546,0.0,0.0,0.0,LST-P,LST-P
7,2024-08,107336.41,3426241.33,11,651,9731.0445,285371.271,9731.044500000002,285371.271,64873.63,1902475.14,0.01661631419939577,0.9833836858006042,662,0.0,0.0,0.0,LST-P,LST-P
8,2024-09,51839.53,2520912.13,13,551,3488.4705,198596.7615,3488.470500000001,198596.76150000002,23256.47,1323978.41,0.02304964539007092,0.9769503546099291,564,0.0,0.0,0.0,LST-P,LST-P
9,2024-10,106469.26999999999,3201007.34,14,546,8851.884,315502.347,8851.884000000002,315502.34700000007,59012.56,2103348.98,0.025,0.975,560,-0.0004961897820912158,-156.54904080719714,-156.54904080719717,LST-P,LST-P
10,2024-11,62064.98,2673943.55,9,506,3930.354,233948.6535,3930.3540000000007,233948.65350000004,26202.36,1559657.69,0.017475728155339806,0.9825242718446602,515,0.007028082062568979,1644.2103352255153,1644.2103352255158,LST-P,LST-P
11,2024-12,98238.79000000001,2126199.31,13,467,9158.409000000001,158810.925,9158.409000000001,158810.92500000002,61056.06,1058739.5,0.027083333333333334,0.9729166666666667,480,-0.0025795231154245486,-409.6564520194543,-409.6564520194544,LST-P,LST-P
0,2024-01,10358.73,,17.0,,98.2487,,98.2487,,893.17,,,,,0.0,,,MAGAM-P,MAGAM-P
1,2024-02,15763.939999999999,,26.0,,80.6069,,80.6069,,732.79,,,,,0.0,,,MAGAM-P,MAGAM-P
2,2024-03,9414.22,,11.0,,53.406099999999995,,53.406099999999995,,485.51,,,,,0.0,,,MAGAM-P,MAGAM-P
3,2024-04,11773.52,,19.0,,105.6902,,105.6902,,960.82,,,,,0.0,,,MAGAM-P,MAGAM-P
4,2024-05,17415.53,,19.0,,351.7965,,351.7965,,3198.15,,,,,0.0,,,MAGAM-P,MAGAM-P
5,2024-06,7179.3,,13.0,,56.2661,,56.2661,,511.51,,,,,0.0,,,MAGAM-P,MAGAM-P
6,2024-07,5110.85,,12.0,,96.8451,,96.8451,,880.41,,,,,0.0,,,MAGAM-P,MAGAM-P
7,2024-08,5977.91,37.32,15.0,1.0,144.88649999999998,0.49280000000000007,144.88649999999998,0.49280000000000007,1317.15,4.48,0.9375,0.0625,16.0,0.0,0.0,0.0,MAGAM-P,MAGAM-P
8,2024-09,4660.59,,12.0,,72.88600000000001,,72.88600000000001,,662.6,,,,,0.0,,,MAGAM-P,MAGAM-P
9,2024-10,7075.78,,19.0,,109.34,,109.34,,994.0,,,,,,,,MAGAM-P,MAGAM-P
10,2024-11,1869.2199999999998,,8.0,,23.280399999999997,,23.280399999999997,,211.64,,,,,,,,MAGAM-P,MAGAM-P
11,2024-12,8372.2,18.0,34.0,1.0,296.4302,1.034,296.4302,1.034,2694.82,9.4,0.9714285714285714,0.02857142857142857,35.0,-0.03392857142857142,-0.035082142857142846,-0.035082142857142846,MAGAM-P,MAGAM-P
0,2024-01,13181.23,,49.0,,231.58739999999997,,231.58739999999997,,2105.34,,,,,0.0,,,MAGWC-P,MAGWC-P
1,2024-02,12434.66,,45.0,,371.8704,,371.8704,,3380.64,,,,,0.0,,,MAGWC-P,MAGWC-P
2,2024-03,25916.25,,40.0,,230.30040000000002,,230.30040000000002,,2093.6400000000003,,,,,0.0,,,MAGWC-P,MAGWC-P
3,2024-04,22109.450000000004,,46.0,,518.6247000000001,,518.6247000000001,,4714.77,,,,,0.0,,,MAGWC-P,MAGWC-P
4,2024-05,13214.53,,36.0,,264.9955,,264.9955,,2409.05,,,,,0.0,,,MAGWC-P,MAGWC-P
5,2024-06,15385.39,,48.0,,291.9851,,291.9851,,2654.4100000000003,,,,,0.0,,,MAGWC-P,MAGWC-P
6,2024-07,21934.86,,75.0,,354.04380000000003,,354.04380000000003,,3218.58,,,,,0.0,,,MAGWC-P,MAGWC-P
7,2024-08,15435.8,372.87,53.0,1.0,261.129,21.9296,261.129,21.9296,2373.9,199.36,0.9814814814814815,0.018518518518518517,54.0,0.0,0.0,0.0,MAGWC-P,MAGWC-P
8,2024-09,20146.140000000003,,59.0,,280.7035,,280.7035,,2551.8500000000004,,,,,0.0,,,MAGWC-P,MAGWC-P
9,2024-10,36980.31,,40.0,,215.3569,,215.3569,,1957.79,,,,,,,,MAGWC-P,MAGWC-P
10,2024-11,9250.58,,38.0,,150.1137,,150.1137,,1364.67,,,,,,,,MAGWC-P,MAGWC-P
11,2024-12,32156.149999999998,,67.0,,439.1607,,439.1607,,3992.37,,,,,,,,MAGWC-P,MAGWC-P
0,2024-01,434348.58,1689381.1,455,1754,7274.42562,38646.74352,17389.765419716965,92386.3737366479,220437.14,1171113.4400000002,0.20597555454956995,0.79402444545043,2209,0.0,0.0,0.0,MCC-P,MCC-P
1,2024-02,372693.59,1513833.9500000002,396,1386,4463.280360000001,35569.50078,10669.625688306905,85030.11879866326,135250.92,1077863.66,0.2222222222222222,0.7777777777777778,1782,0.0,0.0,0.0,MCC-P,MCC-P
2,2024-03,456682.89,1359812.9100000001,412,1789,6258.275100000001,30668.046090000003,14960.62254342711,73313.02225702984,189644.7,929334.73,0.18718764198091775,0.8128123580190822,2201,0.0,0.0,0.0,MCC-P,MCC-P
3,2024-04,796687.1,1106127.16,495,1356,10576.52838,26614.097400000002,25283.555993411763,63621.91804821824,320500.86,806487.8,0.26742301458670986,0.7325769854132901,1851,0.0,0.0,0.0,MCC-P,MCC-P
4,2024-05,581196.16,1558905.42,498,1806,6574.205550000001,34724.20281,15715.86518407502,83009.40483773572,199218.35,1052248.57,0.21614583333333334,0.7838541666666666,2304,0.0,0.0,0.0,MCC-P,MCC-P
5,2024-06,543597.7999999999,1059703.29,416,1286,6448.74318,23514.307740000004,15415.94306001023,56211.763920081845,195416.46,712554.78,0.2444183313748531,0.7555816686251469,1702,0.0,0.0,0.0,MCC-P,MCC-P
6,2024-07,480473.61,1355392.95,352,1428,5753.96184,28330.32774,13755.04429607502,67724.62588768627,174362.48,858494.7799999999,0.19775280898876405,0.802247191011236,1780,0.0,0.0,0.0,MCC-P,MCC-P
7,2024-08,839532.9,1372289.21,646,1349,17788.827540000002,31388.83506,42524.80596707246,75036.09315776982,539055.38,951176.82,0.3238095238095238,0.6761904761904762,1995,0.0,0.0,0.0,MCC-P,MCC-P
8,2024-09,468662.04,1585785.21,564,1196,9248.30115,35596.73766,22108.38297490196,85095.2295000034,280251.55,1078689.02,0.32045454545454544,0.6795454545454546,1760,0.0,0.0,0.0,MCC-P,MCC-P
9,2024-10,871095.29,1375230.99,638,1354,12360.75984,31355.42421,29548.822856347822,74956.2233681364,374568.48,950164.37,0.32028112449799195,0.679718875502008,1992,-0.0774600715757209,-2428.7934035936923,-5806.11442714157,MCC-P,MCC-P
10,2024-11,497382.53,1132818.96,537,1257,8818.945740000001,26301.73359,21081.994054097187,62875.20158354305,267240.77999999997,797022.23,0.2993311036789298,0.7006688963210702,1794,-0.05651005075665874,-1486.312300159016,-3553.080832821168,MCC-P,MCC-P
11,2024-12,353156.99,1473154.3599999999,500,1528,5909.29614,34552.24278,14126.37629941688,82598.32845322421,179069.58,1047037.66,0.2465483234714004,0.7534516765285996,2028,-0.003727270549129358,-128.78555692026148,-307.86631705101604,MCC-P,MCC-P
0,2024-01,2930083.47,70433.12,5998,33,26567.4024,435.3192,26934.39149488257,441.33248638711797,332092.52999999997,5441.49,0.9945282706018902,0.005471729398109766,6031,0.0,0.0,0.0,MEK-P,MEK-P
1,2024-02,3477679.39,21294.29,5803,23,27444.852000000003,105.9384,27823.961754240263,107.40178121220717,343060.65,1324.23,0.9960521798832819,0.00394782011671816,5826,0.0,0.0,0.0,MEK-P,MEK-P
2,2024-03,2935091.65,14559.61,6341,18,27224.4384,51.2376,27600.503468638486,51.945371131134564,340305.48000000004,640.47,0.9971693662525555,0.0028306337474445667,6359,0.0,0.0,0.0,MEK-P,MEK-P
3,2024-04,3570489.4099999997,41334.92,6437,23,30769.3,234.5144,31194.332051954407,237.7538671521567,384616.25,2931.4300000000003,0.9964396284829722,0.0035603715170278638,6460,0.0,0.0,0.0,MEK-P,MEK-P
4,2024-05,3171070.77,16514.86,6157,26,27423.688800000004,170.9296,27802.50621615256,173.29073784284157,342796.11,2136.62,0.9957949215591136,0.0042050784408863015,6183,0.0,0.0,0.0,MEK-P,MEK-P
5,2024-06,2671587.51,21354.64,5310,25,23344.5664,111.5856,23667.036815608342,113.12698886931335,291807.08,1394.8200000000002,0.9953139643861293,0.004686035613870665,5335,0.0,0.0,0.0,MEK-P,MEK-P
6,2024-07,2738616.36,128203.92,5537,99,27206.9168,461.24399999999997,27582.739833831016,467.61539888693136,340086.46,5765.549999999999,0.9824343506032647,0.017565649396735272,5636,0.0,0.0,0.0,MEK-P,MEK-P
7,2024-08,2827004.66,107043.39,5290,84,24611.228,376.6384,24951.19545905684,381.841098533825,307640.35,4707.98,0.9843691849646445,0.015630815035355416,5374,0.0,0.0,0.0,MEK-P,MEK-P
8,2024-09,2592652.3800000004,284987.10000000003,4796,104,24923.416,2350.8632,25267.69587130657,2383.336873751437,311542.7,29385.79,0.9787755102040816,0.02122448979591837,4900,0.0,0.0,0.0,MEK-P,MEK-P
9,2024-10,2929307.57,43028.89,5658,72,28583.4144,266.16880000000003,28978.25169803067,269.84552554235034,357292.68,3327.1099999999997,0.987434554973822,0.012565445026178011,5730,0.003774042463726146,1.004532353719032,1.0184084720433286,MEK-P,MEK-P
10,2024-11,2632706.13,87612.14,4991,105,23044.7336,611.48,23363.06227204488,619.9266854666528,288059.17,7643.5,0.9793956043956044,0.020604395604395604,5096,0.011812993041943831,7.223408985287814,7.323189621932871,MEK-P,MEK-P
11,2024-12,2533114.4899999998,172172.18,4724,100,21391.418400000002,600.0728,21686.908984991114,608.3619119884438,267392.73,7500.91,0.9792703150912107,0.020729684908789386,4824,0.011938282346337536,7.163838514757336,7.2627962740757885,MEK-P,MEK-P
0,2024-01,398159.04,37634.55,344,13,8282.9411,549.626,8460.029305011363,561.3769325000001,118327.73,7851.799999999999,0.9635854341736695,0.036414565826330535,357,0.0,0.0,0.0,MGM-P,MGM-P
1,2024-02,606372.47,20541.71,284,10,14980.037100000001,186.90070000000003,15300.308347738635,190.89661269318185,214000.53000000003,2670.01,0.9659863945578231,0.034013605442176874,294,0.0,0.0,0.0,MGM-P,MGM-P
2,2024-03,326324.83999999997,18976.59,257,7,7587.064800000001,231.6167,7749.27526009091,236.5686349659091,108386.64,3308.8099999999995,0.9734848484848485,0.026515151515151516,264,0.0,0.0,0.0,MGM-P,MGM-P
3,2024-04,277865.17,15112.0,192,4,9030.4382,236.4558,9223.507795931819,241.51119429545454,129006.26,3377.94,0.9795918367346939,0.02040816326530612,196,0.0,0.0,0.0,MGM-P,MGM-P
4,2024-05,243511.05000000002,20957.85,182,8,4891.0001,299.2661,4995.569046943183,305.6643703522728,69871.43000000001,4275.2300000000005,0.9578947368421052,0.042105263157894736,190,0.0,0.0,0.0,MGM-P,MGM-P
5,2024-06,185888.46,7162.0,169,4,4571.14,127.52320000000002,4668.870379545454,130.24962945454547,65302.0,1821.76,0.976878612716763,0.023121387283236993,173,0.0,0.0,0.0,MGM-P,MGM-P
6,2024-07,475840.64,39436.46,150,5,9482.739000000001,294.37590000000006,9685.478728295457,300.6696185113637,135467.7,4205.37,0.967741935483871,0.03225806451612903,155,0.0,0.0,0.0,MGM-P,MGM-P
7,2024-08,195357.46,211512.80999999997,148,6,3521.4571,3715.558,3596.7453954659095,3794.9961475,50306.53,53079.4,0.961038961038961,0.03896103896103896,154,0.0,0.0,0.0,MGM-P,MGM-P
